gene	leverage
SF3A1	0.1
SNRNP27	0.0126
SNRPA	0.074
SNRPC	0.1106
SRRT	0.1725
SRSF10	-0.0817
SYF2	-0.012
USP39	0.0499
XAB2	0.2287
ATG5	-0.1233
BECN2	-0.318
IRGM	-0.1414
GNPDA1	-0.3026
AMELX	-0.2193
AMELY	-0.6089
AMER1	-0.0992
AMER3	-0.7759
AXIN1	0.3142
BTRC	0.4874
SKP1	0.4165
WNT1	0.2632
AXIN2	0.0589
AMFR	-0.1477
BOK	-0.1843
GPI	-0.3815
HERPUD1	-0.3623
OS9	-0.2073
SEL1L	-0.3388
TMUB1	-0.7812
UBE2D2	0.208
UBE2D3	0.2623
UBE2T	-0.2491
USP13	-0.3633
CFLAR	-0.0614
GREM2	-0.5927
LONP1	-0.6706
MBD3	0.0409
NBL1	-0.359
NOG	-0.4815
AMN	-0.5141
LMO4	0.0151
MOB1A	-0.4936
MOB1B	-0.4936
DDIT3	0.076
HTATIP2	-0.7926
AMPD3	-0.3087
ANAPC1	-0.0852
ANAPC11	-0.0673
ANAPC15	-0.1195
ANAPC16	-0.1183
ANAPC2	-0.0106
ANAPC4	-0.0979
ANAPC5	0.0446
ANAPC7	-0.0838
CCNB3	-0.3524
CCNE1	0.2772
CCNE2	0.0368
CDC16	-0.0052
CDC23	-0.0087
CDC26	-0.0967
CDC27	0.0489
CDC6	0.1809
EHMT1	0.0984
EHMT2	0.2345
FBXO5	-0.1486
FZR1	0.0699
SKP2	0.2636
UBE2C	-0.0387
USP1	-0.3049
VENTX	-0.4312
UBE2K	-0.1233
MAPK6	0.0575
ETS2	0.1923
ANGPTL1	-0.7884
ANGPTL4	-0.3377
GPIHBP1	-0.1485
LPL	-0.1766
PCSK6	-0.5616
PCSK5	-0.3993
ANGPTL7	-0.1612
SCN1B	-0.1255
SLC4A1	-0.392
SLC8A1	-0.0732
TNIK	-0.1646
ATP1B1	-0.0778
ANKH	-0.5696
ANKRA2	-0.4095
HDAC5	0.269
TSHZ3	-0.2863
BRMS1	-0.136
CAPN3	-0.5045
CASQ2	-0.499
FHL2	0.2302
ID3	-0.2751
MYF5	-0.1152
MYF6	-0.1896
MYOD1	0.2206
MYOG	0.115
ANKRD12	-0.6038
FOXM1	-0.0309
ANKRD17	-0.6012
DDX58	0.0184
G3BP1	-0.1582
IFIH1	-0.2659
NOD2	-0.0134
SPN	-0.3801
CCDC85B	0.1535
ANKRD49	-0.7039
COMMD1	0.0616
ANKS4B	-0.4576
ANO1	-0.4945
ANP32A	-0.2613
ANP32B	-0.3536
E4F1	-0.1653
HMGB2	-0.26
CALR	0.3324
MEOX2	-0.1733
PTMA	-0.0383
TRAF3	0.2639
ZBTB7A	-0.2362
ANP32C	-0.0275
TRIM24	0.057
ANP32D	-0.0833
ANP32E	-0.3599
NFYA	0.2639
FLI1	-0.0444
KCNH2	-0.2449
MYB	0.2708
ANTXR1	-0.3812
APBB1	0.0549
BAG3	-0.0424
OTUB1	-0.1557
RIPK1	0.3644
S100A11	-0.2648
ZBTB1	-0.5521
PDCD6	-0.3228
HLF	0.018
PLAT	-0.2219
S100A6	-0.5849
FBN1	-0.0459
KCNMA1	-0.1677
SRI	-0.2818
ANXA9	0.0593
AOX1	0.0135
CD74	0.0106
HEXIM1	-0.3492
PRMT6	-0.2751
GRIP1	-0.2757
NECAP2	-0.1016
RPS6KA2	-0.1285
RPS6KA3	0.0357
RPS6KA5	0.1613
RAB25	-0.1368
BRD4	-0.3348
TRIM23	-0.4522
AP4B1	-0.1096
APAF1	-0.1396
APIP	-0.5206
AVEN	-0.4886
BIK	-0.5462
CARD8	-0.4965
CYCS	0.0134
DIABLO	-0.3971
NAIP	-0.4827
UACA	-0.3259
KIF17	-0.2496
PSEN1	0.2901
APBA2	-0.0091
APLP1	-0.2312
APLP2	-0.1547
ATXN1	0.3208
ATXN1L	-0.6756
KAT7	-0.4338
SKAP2	-0.2008
BCL9	-0.266
CSNK1A1L	-0.0926
CSNK2A2	0.2625
DKFZP586H0919	-0.2399
DNAJA3	0.1033
EPAS1	0.3538
FANCC	-0.1616
FBXW11	0.1949
PYGO1	-0.1345
PYGO2	-0.2566
TBL1Y	-0.4197
TCF7	-0.2456
TCF7L1	0.0812
TLE1	0.1384
TRAF1	0.0116
APC2	-0.2018
APCS	-0.1649
C4BPA	-0.2892
HSPG2	0.1217
HMGA2	-0.1637
LGALS1	-0.3432
LIG1	0.0638
MBD4	-0.2029
MPG	0.0567
MUTYH	-0.4911
POLB	-0.2259
POLD1	0.1291
POLD2	0.1267
POLD3	0.0621
POLD4	0.0573
RFC1	0.1786
RFC2	0.1864
RFC3	0.176
RPA2	0.4175
RPA3	0.2873
SMUG1	-0.2678
TXN	-0.2054
TXNRD1	-0.5204
UBR3	-0.575
UNG	-0.2432
XRCC1	0.0771
APEX2	-0.1868
CNTN1	-0.2722
APLF	-0.5929
DCLRE1C	-0.4333
HPF1	-0.5394
LIG3	0.0808
LIG4	-0.5141
PARP2	-0.6022
POLM	-0.5524
TDP1	-0.7077
XRCC4	-0.246
ITM2B	-0.0296
SPON1	-0.4741
APMAP	-0.995
APOD	-0.3845
APOF	-0.4522
CD36	0.0134
CETP	-0.1687
CFHR1	-0.4956
CLU	0.0429
DGAT1	-0.5067
GPC1	-0.0273
HDLBP	-0.4818
LCAT	-0.3338
MSR1	-0.2738
MTTP	-0.3632
PLTP	-0.1066
SCARB1	-0.3559
SDC1	0.1929
SDC2	0.2885
NR1D1	0.0225
APOBR	-0.3492
APOC4	-0.5739
COLEC12	-0.5783
LIPA	-0.2167
LIPC	-0.3476
LPA	-0.1747
OLR1	-0.4249
SCARF1	-0.2878
STAB1	-0.5737
STAB2	-0.5428
TLR6	-0.1093
APOBEC3A	-0.2959
APOBEC3C	-0.3384
APOBEC3H	-0.4543
LEPR	-0.0624
ZIC1	-0.3575
HP	-0.5402
NFYB	0.157
TMCC2	-0.6966
ETV4	0.1587
CC2D1A	-0.6333
APOL4	-0.5676
APOM	-0.5209
CHCHD3	-0.0278
AQP1	-0.1172
ARID3A	-0.1937
ARMCX3	-0.0514
ASXL2	-0.4128
ATF6	-0.3056
ATRAID	-0.1606
BCKDK	-0.4134
BHLHB9	-0.1387
C19ORF12	-0.0321
CAMK1	-0.2423
CASP8	0.3951
CAT	-0.061
CCNG1	-0.136
CDK3	0.1574
CDKL3	-0.05
CDKN2B	-0.0841
CDKN2D	-0.2542
CIAO3	-0.5683
CLSTN3	-0.034
CNPY2	-0.0089
COL18A1	-0.0916
CST2	-0.1612
CST3	-0.1146
DAPK2	-0.3022
DDAH1	0.1505
DDHD2	0.0072
DDRGK1	-0.5523
DGCR6	-0.1612
DNAJB1	-0.3169
E2F8	0.0571
EBP	-0.1581
ELK3	-0.3611
EPB41L5	-0.4728
ERG	-0.3739
ETV3	-0.4207
ETV5	-0.1762
F9	-0.4503
FGF12	-0.3616
FOXJ2	-0.4824
FOXS1	-0.3158
FUBP3	-0.5444
GABPA	0.1309
GADD45G	0.1067
GBA2	-0.0743
GRHL2	-0.3925
GSAP	-0.084
HAVCR2	-0.5234
HEYL	0.0079
HMGB4	-0.1612
HOXB7	0.0218
ICAM3	-0.3949
ICK	-0.2392
IFIT3	-0.1612
IL1B	0.3729
IL26	-0.0829
IL7	-0.1765
ING2	0.0045
IRF4	0.2566
ISL1	0.0647
ITGB1BP1	0.1961
KLF12	0.0134
KLF4	0.2258
KLF6	-0.1251
LFNG	-0.4708
LMX1B	-0.2932
MAPK7	-0.1879
MARCH3	0.0137
MAST2	-0.4271
MED12	0.0226
MEF2D	0.2066
MEOX1	-0.4316
MITF	0.0118
MTURN	0.021
MX1	-0.0633
MXI1	-0.4671
NAE1	-0.323
NDP	-0.0801
NIM1K	-0.1612
NOS1AP	-0.0746
OLFM4	-0.5463
OLFML2A	-0.1612
OSM	-0.2657
OTX2	-0.1803
PCDHGA12	0.0009
PCIF1	-0.1038
PCK1	-0.0039
PLK2	-0.3573
PNKP	-0.2044
POGZ	0.0831
POLDIP2	-0.112
PRDX2	-0.2469
PRDX5	-0.0369
QKI	-0.2003
RBM4B	0.1071
REG1A	0.2589
RIT2	-0.3475
RITA1	-0.1031
RP9	0.0549
SENP2	-0.3016
SERAC1	-0.1612
SERF1A	-0.1612
SERPINB2	-0.1646
SETD3	-0.5268
SH3RF2	-0.1425
SIX2	-0.2379
SLC40A1	0.236
SNCB	-0.3229
SPIC	-0.0833
SPINT2	-0.4024
TBPL1	-0.2599
TCF19	0.1004
TFPI	-0.4613
THBS1	0.3497
TIRAP	-0.2612
TNFRSF21	0.154
TOX2	0.1509
TRIM44	-0.4254
TRIM46	-0.1476
TRIM52	-0.0244
TSSK2	-0.0986
TSSK6	-0.0767
ULK4	-0.1612
USP2	-0.2025
ZHX2	-0.1622
ZNF622	-0.607
ZNF706	-0.1612
ZNF740	0.0451
ZSCAN21	-0.4662
APPBP2	-0.1974
ID1	0.2351
OSBPL8	-0.5805
SUV39H2	-0.3799
APTX	-0.3614
AQP2	-0.0586
AQP3	-0.4273
AQP7	-0.5344
ERCC1	0.1218
ERCC4	0.0571
ERCC5	0.0663
ERCC8	0.1738
GCFC2	-0.3519
HMGN1	0.0956
POLK	0.065
SNIP1	0.0052
USP7	0.2856
UVSSA	0.0048
WDR83	-0.3824
XPA	0.1254
ZNF830	0.0213
ARID5A	-0.2171
ATRX	-0.1096
BCOR	-0.3167
BMI1	0.1628
BRD2	-0.2847
BTG2	-0.2104
CACUL1	-0.1975
CCND3	0.307
CHD7	-0.3574
CHD8	-0.1701
CMTM2	-0.4818
CRY1	0.0369
CTDSP1	-0.4013
CTDSP2	-0.4926
CYLC1	-0.4818
E2F4	0.2452
ECM1	-0.2951
ESR2	0.4623
FGF13	-0.3969
FGFBP1	-0.272
GATA3	0.428
IFNAR1	0.1301
IGFBP5	-0.2622
KDM4C	-0.3226
KLK2	-0.2895
KLK3	-0.3987
KMT2A	-0.2266
LPXN	-0.4389
NFAT5	-0.484
NOL3	-0.0708
NPAS2	-0.0888
NR0B1	-0.2119
NR0B2	0.379
NR2C1	-0.2844
NUDT6	-0.6444
PATZ1	-0.4376
PGC	-0.4818
PIAS1	0.3829
PIGR	-0.1374
PMEPA1	0.0383
PNRC1	-0.3474
POU3F3	-0.3977
PRMT2	-0.2082
RAI1	-0.5232
RCOR1	-0.3722
REL	0.2415
RNF14	-0.2885
RNF20	-0.1715
RNF6	-0.5964
SETD7	-0.2936
SLC30A9	-0.2468
SNURF	-0.4818
SOCS3	0.2968
SPDEF	-0.4051
SPOP	-0.1042
STAP1	-0.337
TCF20	-0.1801
TCF21	-0.4067
TCF3	0.1137
TGIF1	0.0326
TSPY1	-0.0883
TTC5	-0.0937
UBE3A	0.0346
USP12	-0.5175
USP26	-0.2505
UXT	-0.4589
WDR20	-0.4125
WDR48	-0.3345
ZBTB32	-0.0685
ZMIZ1	0.1488
ZMIZ2	0.0923
ZNF318	0.0399
TNFRSF10A	-0.1806
NAA15	-0.1797
ICAM1	0.117
MYD88	0.3532
TMEM173	-0.3197
TRIP11	-0.0451
ELK4	-0.3941
ASAP2	-0.3545
CPE	-0.0029
FANCI	-0.2784
NCAPG	-0.3256
SMC2	-0.3446
NAA38	-0.2615
ARG1	-0.3786
ARG2	-0.6716
VEZF1	-0.6752
CD48	-0.4754
WWP1	0.0846
ARHGEF15	-0.6338
TRIM27	0.155
CHD4	-0.0097
E2F5	-0.1014
HIC1	-0.2753
KLF1	0.1775
TFAP4	-0.1085
TAF5L	-0.403
ZNF23	-0.0215
ARID3B	-0.2227
ARID4A	-0.2501
DEDD	-0.5929
SAP30	0.0096
SAP30L	-0.1805
SUDS3	-0.14
DNMT3B	-0.0791
MED23	-0.07
SAP30BP	-0.2998
TET2	-0.4831
TTF1	0.0547
BAHD1	-0.2148
GLIS2	-0.4121
KAT6B	-0.5752
MDFI	0.0281
OLIG3	-0.1925
POU1F1	-0.1923
RHOXF2	0.0817
SMYD1	-0.1413
ZNF503	-0.6123
ARID5B	-0.4331
N4BP2L2	-0.5743
PHF2	-0.965
EIF4E3	-0.3972
EIF4G2	-0.0988
EIF4G3	-0.4729
IFIT1	-0.12
KCTD9	-0.6572
UBE2L3	0.014
UBE2L6	0.0683
UBE2V1	0.0058
HDAC6	0.2462
VPS37B	-0.2823
VPS37C	-0.2314
ARL2BP	-0.1604
ARL6IP1	-0.5404
RBM39	-0.072
SLC1A3	-0.2541
ARL8B	0.1083
ARMC10	-0.1168
ASPH	-0.3921
CITED2	0.0732
EGLN1	-0.1144
EPO	0.2979
ESRRB	-0.3936
ESRRG	-0.2959
HEY2	-0.1777
HIF3A	0.0297
HK1	-0.3794
HK2	-0.1282
HK3	-0.3921
HKDC1	-0.4184
LDHAL6B	-0.178
LDHB	0.0124
LDHC	-0.2108
LEP	-0.2168
LTBR	-0.0914
PFKFB3	-0.4267
PFKL	-0.1521
PFKM	-0.4207
SIM2	-0.3244
SLC2A1	-0.2471
TIMP1	0.2081
NPAS1	0.101
NPAS4	-0.3909
RFX6	-0.4995
ZNF341	-0.2711
ARNTL2	-0.2029
BHLHE41	-0.4666
CIART	-0.6363
CLOCK	-0.0039
CREM	-0.0309
CRY2	-0.1825
CSNK2A3	-0.4195
DEC1	-0.7321
HMG20A	-0.3573
KDM5A	-0.1195
MAGEL2	-0.6119
MTA1	0.1456
NFIL3	-0.2198
PASD1	-0.087
PER2	-0.0293
PER3	-0.3766
RORA	-0.001
TIMELESS	-0.0152
NKD1	-0.2843
WNT10B	0.1804
WNT7A	0.1977
GLI1	0.3312
HAX1	0.0021
ITCH	0.1144
NFE2L3	-0.5867
OLFR	0.0421
OR10A2	-0.0283
OR10A3	-0.0283
OR10A4	-0.0283
OR10A5	-0.0283
OR10A6	-0.0283
OR10A7	-0.0283
OR10AD1	-0.0283
OR10AG1	-0.0283
OR10C1	-0.0283
OR10G3	-0.0283
OR10G4	-0.0283
OR10G7	-0.0283
OR10G8	-0.0283
OR10G9	-0.0283
OR10H1	-0.0283
OR10H2	-0.0283
OR10H3	-0.0283
OR10H4	-0.0283
OR10H5	-0.0283
OR10J1	-0.0283
OR10J3	-0.0283
OR10J5	-0.0283
OR10K1	-0.0283
OR10K2	-0.0283
OR10P1	-0.0283
OR10Q1	-0.0283
OR10R2	-0.0283
OR10S1	-0.0283
OR10T2	-0.0283
OR10V1	-0.0283
OR10W1	-0.0283
OR10X1	0.0421
OR10Z1	0.0421
OR11A1	-0.0283
OR11G2	-0.0283
OR11H1	-0.0283
OR11H12	0.0421
OR11H2	-0.0283
OR11H4	-0.0283
OR11H6	-0.0283
OR11H7	-0.0283
OR11L1	-0.0283
OR12D2	-0.0283
OR12D3	-0.0283
OR13A1	-0.0283
OR13C2	-0.0283
OR13C3	-0.0283
OR13C4	-0.0283
OR13C5	-0.0283
OR13C8	-0.0283
OR13C9	-0.0283
OR13D1	-0.0283
OR13F1	-0.0283
OR13G1	-0.0283
OR13H1	-0.0283
OR13J1	-0.0283
OR14A16	-0.0283
OR14C36	-0.0283
OR14I1	-0.0283
OR14J1	-0.0283
OR1A1	-0.0283
OR1A2	-0.0283
OR1B1	-0.0283
OR1C1	-0.0283
OR1D2	-0.0283
OR1D5	0.0421
OR1E1	-0.0283
OR1E2	-0.0283
OR1F1	-0.0184
OR1G1	-0.0269
OR1I1	-0.0283
OR1J1	-0.0283
OR1J2	-0.0283
OR1J4	-0.0283
OR1K1	-0.0283
OR1L1	-0.0283
OR1L3	-0.0283
OR1L4	-0.0283
OR1L6	-0.0283
OR1L8	-0.0283
OR1M1	-0.0283
OR1N1	-0.0283
OR1N2	-0.0283
OR1Q1	-0.0283
OR1S1	-0.0283
OR1S2	-0.0283
OR2A1	-0.0283
OR2A12	-0.0283
OR2A14	-0.0283
OR2A2	-0.0283
OR2A25	-0.0283
OR2A4	-0.0283
OR2A5	-0.0283
OR2A7	-0.0283
OR2AE1	-0.0283
OR2AG1	-0.0283
OR2AG2	-0.0283
OR2AK2	-0.0283
OR2AP1	-0.0283
OR2AT4	-0.0283
OR2B11	-0.0283
OR2B2	-0.0283
OR2B3	-0.0283
OR2B6	-0.0283
OR2C1	-0.0283
OR2C3	-0.0283
OR2D2	-0.0283
OR2D3	-0.0283
OR2F1	-0.0283
OR2F2	-0.0283
OR2G2	-0.0283
OR2G3	-0.0283
OR2G6	-0.0283
OR2H1	-0.0283
OR2H2	-0.0283
OR2J1	-0.0283
OR2J2	-0.0283
OR2J3	-0.0283
OR2K2	-0.0283
OR2L13	-0.0283
OR2L2	-0.0283
OR2L3	-0.0283
OR2L5	-0.0283
OR2L8	-0.0283
OR2M2	-0.0283
OR2M3	-0.0283
OR2M4	-0.0283
OR2M5	-0.0283
OR2M7	-0.0283
OR2S2	-0.0283
OR2T1	-0.0283
OR2T10	-0.0283
OR2T11	-0.0283
OR2T12	-0.0283
OR2T2	-0.0283
OR2T27	-0.0283
OR2T29	-0.0283
OR2T3	-0.0283
OR2T33	-0.0283
OR2T34	-0.0283
OR2T35	-0.0283
OR2T4	-0.0283
OR2T5	-0.0283
OR2T6	-0.0283
OR2T8	-0.0283
OR2V1	-0.0283
OR2V2	-0.0283
OR2W1	-0.0283
OR2W3	-0.0283
OR2W5	-0.0283
OR2Y1	-0.0283
OR2Z1	-0.0283
OR3A1	-0.0283
OR3A2	-0.0283
OR3A3	-0.0283
OR4A15	-0.0283
OR4A16	-0.0283
OR4A47	-0.0283
OR4A5	-0.0283
OR4B1	-0.0283
OR4C11	-0.0283
OR4C12	-0.0283
OR4C13	-0.0283
OR4C15	-0.0283
OR4C16	-0.0283
OR4C3	-0.0283
OR4C46	-0.0283
OR4C5	-0.0283
OR4C6	-0.0283
OR4D1	-0.0283
OR4D10	-0.0283
OR4D11	-0.0283
OR4D2	-0.0283
OR4D5	-0.0283
OR4D6	-0.0283
OR4D9	-0.0283
OR4E1	-0.0283
OR4E2	-0.0283
OR4F15	-0.0283
OR4F17	-0.0283
OR4F21	-0.0283
OR4F3	-0.0283
OR4F4	-0.0283
OR4F5	-0.0283
OR4F6	-0.0283
OR4K1	-0.0283
OR4K13	-0.0283
OR4K14	-0.0283
OR4K15	-0.0283
OR4K17	-0.0283
OR4K2	-0.0283
OR4K5	-0.0283
OR4L1	-0.0283
OR4M1	-0.0283
OR4M2	-0.0283
OR4N2	-0.0283
OR4N4	-0.0283
OR4N5	-0.0283
OR4P4	-0.0283
OR4Q3	-0.0283
OR4S1	-0.0283
OR4S2	-0.0283
OR4X1	-0.0283
OR4X2	-0.0283
OR51A2	-0.0283
OR51A4	-0.0283
OR51A7	-0.0283
OR51B2	-0.0283
OR51B4	-0.0283
OR51B5	-0.0283
OR51B6	-0.0283
OR51D1	-0.0283
OR51E1	-0.0283
OR51E2	-0.0283
OR51F1	-0.0283
OR51F2	-0.0283
OR51G1	-0.0283
OR51G2	-0.0283
OR51H1	-0.0283
OR51I1	-0.0283
OR51I2	-0.0283
OR51J1	-0.0283
OR51L1	-0.0283
OR51M1	-0.0283
OR51Q1	-0.0283
OR51S1	-0.0283
OR51T1	-0.0283
OR51V1	-0.0283
OR52A1	-0.0076
OR52A5	-0.0283
OR52B2	-0.0283
OR52B4	0.0421
OR52B6	-0.0283
OR52D1	-0.0283
OR52E1	0.0421
OR52E2	-0.0283
OR52E4	-0.0283
OR52E6	-0.0283
OR52E8	-0.0283
OR52H1	-0.0283
OR52I1	-0.0283
OR52I2	-0.0283
OR52J3	-0.0283
OR52K1	-0.0283
OR52K2	-0.0283
OR52L1	-0.0283
OR52M1	-0.0283
OR52N1	-0.0283
OR52N2	-0.0283
OR52N4	-0.0283
OR52N5	-0.0283
OR52R1	-0.0283
OR52W1	-0.0283
OR52Z1	0.0421
OR56A1	-0.0283
OR56A3	-0.0283
OR56A4	-0.0283
OR56A5	-0.0283
OR56B1	-0.0283
OR56B4	-0.0283
OR5A1	-0.0283
OR5A2	-0.0283
OR5AC2	-0.0283
OR5AK2	-0.0283
OR5AN1	-0.0283
OR5AP2	-0.0283
OR5AR1	-0.0283
OR5AS1	-0.0283
OR5AU1	-0.0283
OR5B12	-0.0283
OR5B17	-0.0283
OR5B2	-0.0283
OR5B21	-0.0283
OR5B3	-0.0283
OR5C1	-0.0283
OR5D13	-0.0283
OR5D14	-0.0283
OR5D16	-0.0283
OR5D18	-0.0283
OR5F1	-0.0283
OR5H1	-0.0283
OR5H14	-0.0283
OR5H15	-0.0283
OR5H2	-0.0283
OR5H6	-0.0283
OR5I1	-0.0283
OR5J2	-0.0283
OR5K1	-0.0283
OR5K2	-0.0283
OR5K3	-0.0283
OR5K4	-0.0283
OR5L1	-0.0283
OR5L2	-0.0283
OR5M1	-0.0283
OR5M10	-0.0283
OR5M11	-0.0283
OR5M3	-0.0283
OR5M8	-0.0283
OR5M9	-0.0283
OR5P2	-0.0283
OR5P3	-0.0283
OR5R1	-0.0283
OR5T1	-0.0283
OR5T2	-0.0283
OR5T3	-0.0283
OR5V1	-0.0283
OR5W2	-0.0283
OR6A2	-0.0283
OR6B1	-0.0283
OR6B2	-0.0283
OR6B3	-0.0283
OR6C1	-0.0283
OR6C2	-0.0283
OR6C3	-0.0283
OR6C4	-0.0283
OR6C6	-0.0283
OR6C65	-0.0283
OR6C68	-0.0283
OR6C70	-0.0283
OR6C74	-0.0283
OR6C75	-0.0283
OR6C76	-0.0283
OR6F1	-0.0283
OR6K2	-0.0283
OR6K3	-0.0283
OR6K6	-0.0283
OR6M1	-0.0283
OR6N1	-0.0283
OR6N2	-0.0283
OR6P1	-0.0283
OR6Q1	-0.0283
OR6S1	-0.0283
OR6T1	-0.0283
OR6V1	-0.0283
OR6X1	-0.0283
OR6Y1	-0.0283
OR7A10	-0.0283
OR7A17	-0.0283
OR7A5	-0.0283
OR7C1	-0.0283
OR7C2	-0.0283
OR7D2	-0.0283
OR7D4	-0.0283
OR7E24	-0.0283
OR7G1	-0.0283
OR7G2	-0.0283
OR7G3	-0.0283
OR8A1	-0.0283
OR8B12	-0.0283
OR8B2	-0.0283
OR8B3	-0.0283
OR8B4	-0.0283
OR8B8	-0.0283
OR8D1	-0.0283
OR8D2	-0.0283
OR8D4	-0.0283
OR8G1	-0.0283
OR8G2P	-0.0283
OR8G5	-0.0283
OR8H1	-0.0283
OR8H2	-0.0283
OR8H3	-0.0283
OR8I2	-0.0283
OR8J1	-0.0283
OR8J3	-0.0283
OR8K1	-0.0283
OR8K3	-0.0283
OR8K5	-0.0283
OR8S1	-0.0283
OR8U1	-0.0283
OR8U9	0.0421
OR9A2	-0.0283
OR9A4	-0.0283
OR9G1	-0.0283
OR9G4	-0.0283
OR9I1	-0.0283
OR9K2	-0.0283
OR9Q1	-0.0283
OR9Q2	-0.0283
PROP1	-0.3614
RTN3	-0.6005
KIR2DL4	-0.4338
MED8	-0.0868
NEDD4	-0.1111
SIN3B	0.0399
SUFU	0.282
WWP2	-0.0665
DOK6	-0.8522
PDLIM7	-0.2166
ARX	-0.4634
ASAH1	-0.3328
PDGFA	0.2605
ASB16	-0.3111
ASB17	-0.3174
HIF1AN	-0.5153
TRIM11	-0.4543
TRIP4	0.0982
ASCL1	0.048
HAND1	-0.2632
NEUROG2	-0.3992
PRDM13	-0.443
ZNF143	-0.0348
HCFC1	0.2364
ASCL3	-0.5632
ASCL4	-0.3574
ASF1A	-0.2782
ASF1B	-0.2595
CHAF1B	-0.335
H1-0	-0.4007
HIRA	-0.0075
IPO4	-0.222
MCM6	-0.0776
TLK1	-0.4007
UBN1	-0.4433
MCM3	-0.0188
ASGR1	-0.3279
ASGR2	-0.4715
TG	-0.4441
NOCT	-0.6084
CCNC	0.0472
CNOT6	-0.0466
DPY30	-0.319
HNF4G	-0.3142
HOXA1	0.2082
HOXB1	0.0191
HOXB3	0.0912
KMT2B	-0.2237
KMT2E	-0.0997
MAFA	-0.6566
MAFB	0.022
MEIS1	0.0725
PAX6	0.2303
PBX1	0.2479
PCGF2	0.1271
SETD1A	-0.2765
SETD1B	-0.6276
TBX1	-0.3388
TBX10	-0.7721
TFAP2B	-0.408
TFAP2C	-0.0489
TFAP2E	-0.7263
WDR5B	-0.7326
WDR82	-0.3635
ZFPM1	-0.1317
ZNF335	0.0048
ASL	-0.1062
CASQ1	-0.6027
CLIC2	-0.7423
FKBP1B	-0.5369
TRDN	-0.7238
FOXJ1	-0.4976
ASPSCR1	-0.5038
KLF2	-0.0988
NMRAL1	-0.9863
ASTL	-0.6323
BAP1	-0.4883
FOXK1	-0.2754
FOXK2	-0.161
KDM1B	-0.6599
ASXL3	-0.2783
FKBP6	-0.1932
TDRD1	-0.484
ATAD2	0.0276
H2BC4	-0.0458
POLE3	-0.3407
TAF1L	0.1177
ATAD2B	-0.5724
ATAD5	-0.4017
RAD9B	-0.271
ATF5	-0.2844
BACH1	-0.3737
CALCA	-0.3738
CAMK1D	-0.3467
CAMK1G	-0.3888
CCNA1	-0.1616
CHGA	-0.1031
CIITA	0.2613
CREBRF	-0.2467
CYP11B1	-0.546
CYP11B2	-0.5713
GH2	0.0787
HNF1B	-0.2857
IL6	0.3916
NT5E	-0.1887
NTS	-0.1336
PCSK1	-0.4582
POLG2	-0.4731
SLC19A1	-0.3998
SLC20A1	-0.3179
SPRR3	-0.4835
TH	0.0698
UCP1	-0.341
UGT8	-0.0413
ATF7	-0.0727
BARX2	-0.3917
BATF3	-0.2454
CEBPG	-0.2024
CHD3	0.2703
CITED1	0.2422
CRH	-0.3669
CUL3	0.0649
CYP17A1	-0.1333
FGF21	-0.3736
G6PC	-0.1042
G6PC2	-0.2322
G6PC3	-0.2977
GATA-4	-0.528
H2BC11	-0.0976
H2BC12	-0.0976
H2BC13	-0.0976
H2BC14	-0.0976
H2BC15	-0.0976
HFE	-0.4241
HIST1H2BD	-0.0888
HIST1H2BH	-0.0976
HIST1H2BO	-0.0976
HIST2H2BF	-0.1767
HIST3H2BB	-0.1611
IFNB1	0.1618
IFNG	0.2515
IL23A	0.0989
IMPDH2	0.1035
IRF2BP1	-0.6473
MAF1	-0.1461
MECOM	0.0776
MEF2B	-0.3188
MYDGF	-0.0551
NCEH1	-0.5712
NKX2-5	-0.1919
NR2E1	-0.0836
NR4A2	0.1108
PCK2	-0.0552
PLK3	-0.1907
PRKG1	-0.0129
RAD18	-0.1689
SALL4	-0.1095
SELE	-0.1892
SIK1B	-0.4895
SRA1	-0.2151
SS18	-0.261
SSX2	-0.3468
STAR	-0.0992
UTF1	-0.4612
VEGFB	0.2003
ZNF516	-0.5607
CD69	-0.2351
DBP	-0.2042
GLYR1	-0.5417
GZF1	-0.0201
HDAC10	-0.2765
HOXA7	-0.282
HOXC13	-0.5866
MAFF	-0.4825
MAFG	-0.3179
NFX1	-0.3799
PDX1	-0.1984
PRAME	-0.1089
RLF	-0.4129
SUV39H1	0.1338
ZNF292	-0.5678
ZNF76	-0.3391
BATF2	-0.04
CREBZF	-0.3841
EIF2AK3	-0.1344
GTF2A1L	-0.5198
HPGD	-0.134
KPNA6	0.048
NFE2	0.0011
PPP1R15A	-0.0748
SATB1	-0.1145
SATB2	-0.1933
ZNF212	-0.2759
ZNF226	-0.0304
MBTPS1	-0.2601
MBTPS2	-0.622
ATF7IP	-0.0873
GTF2E2	0.014
KRT7	-0.3045
MBD1	0.1097
MED4	-0.0351
ZBTB6	-0.324
ZNF350	0.1845
ATG7	-0.41
RNF135	-0.3471
TRIM25	0.2656
VDAC1	0.2197
NRBF2	-0.465
SNAPIN	0.0168
RNF185	-0.2304
ATG4D	-0.4495
FEM1B	-0.1977
MIF	-0.2966
TFEB	-0.5622
SUPT20H	-0.6615
FH	-0.5179
ATMIN	-0.1537
ATRIP	-0.1126
BCAS3	-0.0374
BID	-0.0148
BLM	0.0554
BRIP1	-0.0576
CCAR2	-0.1134
