gene	average_neighbors
DKFZP686E07254	1244.453798767967
DKFZP686F17268	1095.99375
DKFZP686H05229	1792.3085106382978
DKFZP727A051	1235.088681446908
FLJ00092	1235.088681446908
TRAFIP10	1235.088681446908
TRAFIP20	1235.088681446908
DKFZP686L02273	1419.3798319327732
DKFZP686L0787	1253.346715328467
DKFZP686L18142	1546.8666666666666
DKFZP686M216	1417.9809264305177
DKFZP686N1815	1414.0934579439252
DKFZP686O2142	1006.6284246575342
DKFZP761H087	1073.3243243243244
DKFZP762F247	1071.609375
DKFZP779O2152	1587.2464788732395
ELP3	1016.0181818181818
LIN52	1218.0547445255474
DKFZP781N0293	1496.9887323943663
KREMEN1	1333.0068027210884
KREMEN2	1066.3130434782609
WIF1	1074.3363636363636
PDHA1	1165.077922077922
PDHA2	606.012987012987
PDHX	719.1077844311377
DLK1	1205.7017114914424
EGFL7	1159.7459677419354
DMBT1	1411.7411545623836
MYPOP	894.1838709677419
DMRT1	1066.796875
DMRT3	1030.6350364963503
DMRTA1	1652.773851590106
DMRTA2	902.3939393939394
ZMYM2	1306.2224025974026
DNAJA2	1211.2413793103449
DNAJA4	1220.4738095238095
HSPA6	1410.5169811320754
STIP1	1215.0854430379748
DNAJB11	1003.2199017199017
DNAJB12	1037.7150735294117
DNAJB14	1037.7150735294117
DNAJB8	1486.6214953271028
DNAJB4	1465.7511312217196
DNAJB5	1206.387987012987
TXNIP	1229.8032619775738
DNAJC1	991.5591240875913
DNAJC17	1253.3095238095239
DNAJC2	1538.8504672897195
SOX11	1542.4036697247707
DNAJC9	1014.7451737451737
HESX1	1353.0263157894738
DNTTIP1	1099.284023668639
DNTTIP2	1086.4237288135594
DONSON	1151.4725274725274
DPCD	1000.1477272727273
DPEP1	1310.5076660988075
DPF2	1618.1678832116788
DPP6	1031.0864197530864
DPPA4	1456.9228070175438
EDF1	1338.5987525987525
DYDC1	881.820895522388
DR1	1254.732142857143
DRAP1	1302.508875739645
KAT14	1291.421052631579
MBIP	1009.381974248927
TADA2A	1347.1167883211679
YEATS2	1404.8865979381444
FOXD3	1278.431654676259
PERP	1137.448717948718
KRT16	998.1526717557252
DTD1	1549.3116883116884
WDHD1	1708.3116883116884
PARP9	1265.3324873096446
DTYMK	1652.773851590106
DUOX2	1230.4545454545455
DUOXA1	902.3939393939394
DUSP13	841.6410256410256
MEAK7	1728.5265486725664
HSF4	1126.6781609195402
DUT	1218.8634311512415
DUX4L9	1255.6544715447155
GMEB2	1075.4003294892916
PCBD1	914.05
LIN54	1205.1517509727626
RAD54L2	1032.4809843400446
DYRK3	1236.7164179104477
E2F7	1386.25
GABPB1	1258.8741258741259
INSIG1	1135.2053140096618
IRF2BPL	1369.6810810810812
KLF13	1180.1963414634147
MAMSTR	1357.0736842105264
NSMCE3	938.280276816609
NUDT1	1130.572429906542
POGK	1090.0151515151515
SFR1	1625.2868217054263
TMEM106C	1151.4725274725274
TMPO	1162.095667870036
TRIP13	917.7478260869565
ZNF496	1122.8877887788778
EFCAB7	1227.3219512195121
ECD	1216.9676511954992
EZH1	1301.2760416666667
NAIF1	1441.4868421052631
EBAG9	1226.4410029498524
IER2	1525.924882629108
UPK2	937.2642140468228
ZNF267	1166.7077223851418
PIH1D1	733.4888888888889
ECE1	1409.2354085603113
ECE2	1684.5902777777778
ECEL1	1257.5
ECM2	1329.607305936073
TRIM59	1241.1425959780622
EDA	1161.52
EDA2R	1181.1344696969697
GAPD	1208.5894736842106
ETB1	1684.5902777777778
GPR148	1684.5902777777778
KEL	1324.0
GLDC	1161.3857868020305
NIBAN2	1325.1948051948052
PHF19	1104.8694779116465
PTBP2	1021.8675078864353
RIOX1	1267.7391304347825
GFAP	1115.0565217391304
SDF4	1311.703937007874
MFAP5	785.9491525423729
EFHD1	2013.9148936170213
LOXL2	1352.0
EPN3	1260.2134292565947
GLUL	1337.1189591078066
TPI1	902.1318944844124
WTIP	1361.1604278074867
ERF	1371.3148148148148
ETV2	1233.8655256723716
FOXJ3	1143.5093632958801
GLYAT	1044.3844714686622
HSD11B2	1120.3501483679524
INSIG2	1450.6835443037974
ISL2	1190.4668874172185
NAB2	1262.2862903225807
NOTUM	805.3141361256545
PBX4	1265.1872340425532
PHF14	1070.903498190591
SENP1	1248.2035830618893
SHOX	1182.9864864864865
SLC39A5	1227.8710462287104
SPINT1	929.3058823529411
SYN1	1046.9099756690998
SYN2	1099.7561608300907
TFPI2	1196.5309405940593
TNIP1	1397.9102564102564
UNCX	1070.5627118644068
ZBTB12	1237.4226804123712
ZNF345	1233.8655256723716
ZNF524	1124.9649446494466
ZNF536	1122.6767485822306
ZNF668	1106.9440298507463
NAB1	1706.8715596330276
EGR4	1686.6594827586207
NFKBID	1595.8507936507935
NFKBIZ	1367.6147186147186
NKX3-1	1442.9297752808989
NAA10	1327.6644295302012
PRDM5	1071.098318240621
MAGEA1	1052.4010416666667
EID3	1059.9887892376682
NSMCE1	995.6392405063291
NSMCE2	897.5247933884298
ZNF346	1478.2682926829268
MOS	1309.6305970149253
IPO11	824.6631944444445
ENC1	1243.9429175475686
HINT2	1248.142857142857
XPO4	1091.7605633802816
ILF3	916.9698275862069
TNPO2	1047.5751978891822
SBNO2	1277.1694058154235
POU2F3	1325.6477987421383
MYEF2	1123.5224719101125
FUT4	1625.1810344827586
MYOCD	1396.15925058548
FEV	1847.015625
UNC45B	1190.015873015873
ELN	1304.7393617021276
FOXB1	1213.6818181818182
ZBTB43	871.1418918918919
ELP1	1621.290909090909
ELP4	1841.8666666666666
ELSPBP1	1263.064
MSL3	1248.8057142857142
PHF12	1108.025590551181
ZNF646	787.9696261682243
EMX1	1510.110294117647
EMX2	1001.4658385093168
GLIS3	1272.7833333333333
ENTPD1	1122.2730923694778
ENTPD3	1128.4898125509374
ENTPD8	1128.4898125509374
SUPT20HL1	1249.0795454545455
SUPT20HL2	1249.0795454545455
FERMT1	1253.7990762124712
GATA5	1335.3848101265824
HOXD10	1267.3117154811716
LGALS7	1425.0961887477315
MBTD1	1217.7624633431085
MRTFB	1477.079772079772
MSC	1235.2070175438596
NR6A1	1256.721767594108
PLOD2	1753.3207547169811
SCAP	1140.7429718875503
SCN8A	1377.1039182282793
SSBP2	1235.3946360153257
TLE6	1301.3967611336031
TLE7	1301.3967611336031
TNFRSF19	1332.5309278350514
YARS	1415.8411016949153
ZMYND8	1184.678531701891
ZNF483	1614.1062992125985
ZSCAN10	1310.6706586826347
HOPX	992.2583333333333
EPC2	1390.909090909091
GYS1	1064.838405036726
GYS2	1090.0422374429224
MYOC	678.9892086330935
PDF	1735.5668202764978
ERP44	885.7784431137725
ESCO1	867.6572769953052
ESCO2	867.6572769953052
ESM1	1168.9580764488287
HR	1374.2478260869566
IGFBP4	1079.857594936709
KRT33B	849.8790322580645
KRT35	722.938596491228
KRT9	808.8172043010753
LCOR	1292.6717267552183
PSG1	1242.2418772563176
REXO4	1365.1321243523316
SLC34A2	1251.9675324675325
TIMP4	1302.4574257425743
TRIM55	1334.4118942731277
TRPV5	1138.0978441127695
WISP2	1220.206008583691
ZDHHC21	1389.613924050633
ZDHHC7	1359.5158371040725
ZNF3	1206.410358565737
ZNF14	1206.4265625
ESRP1	968.1755888650964
ESRP2	968.1755888650964
ESX1	1024.5775862068965
F13A1	813.1017699115044
FGL2	1115.6624277456647
THBD	1322.495391705069
SURF2	1470.8661971830986
NHLH2	1521.1027027027028
ZMYM5	1404.7102564102563
SEMA6A	888.9549549549549
EVX2	902.3939393939394
MSH3	939.7576791808874
PNPT1	1170.2220994475138
GMEB1	1125.1666666666667
NEUROG1	1081.0125
SIX4	1471.8642857142856
SMS	1434.0545454545454
ZNF431	1155.2888513513512
ZNF675	1196.8437917222964
LIPE	1149.6225546605294
FABP5	1458.8991596638655
SLC10A2	1314.2724550898204
FADS2	1240.7477272727272
NPLOC4	1026.7848360655737
FAM161A	1114.9320388349515
FAM162A	1439.2358974358974
FAM192A	1204.532008830022
LTBP1	690.3671875
SCG2	940.8925143953935
FAM220BP	1157.319320214669
FAM50B	929.7427652733119
FAM83G	1196.678756476684
FAM9C	865.812834224599
TNFRSF11B	1278.2173913043478
RNF183	1365.079365079365
FAXDC2	1425.6606060606061
LTBP2	1181.5792474344355
FBP2	1448.125
PFKFB1	1114.8836858006043
FBXL6	1235.340350877193
SAE1	1089.015065913371
FBXO42	1142.0877862595419
FBXO48	1142.0877862595419
MAGEC2	1225.7685185185185
MAGEF1	1188.3278008298755
UBE2QL1	1225.7685185185185
FCRL3	1185.080675422139
FCRL6	1207.6078431372548
FCRLA	1188.0019342359767
FDFT1	901.9781553398059
RSAD2	1207.9320882852292
POLQ	1140.72131147541
FEZF1	1006.3820224719101
S100A13	1405.4009661835748
RIPPLY1	1463.4117647058824
SOX30	1021.1295546558705
HDX	1301.65625
FICD	1328.291891891892
FIGLA	1417.195945945946
LHX8	1284.188679245283
FKBP1C	1517.1610738255033
NUTF2	899.2701612903226
FKBP3	1043.9908496732025
UPP1	916.7012195121952
LRFN3	1345.5
NRP2	1240.6734693877552
FLVCR1	1174.7464788732395
GGT5	1195.840092699884
IRF2BP2	1343.5972461273666
LRCH4	1202.0737588652482
MT1A	1126.9821958456973
MT2A	1367.411330049261
NMI	1198.1528795811519
PTGDS	1009.3672814755413
RFX1	986.9653465346535
RNASE4	1399.0154185022027
RNF128	1450.8549783549784
SDCBP2	1259.2293233082708
SLC4A10	1399.0154185022027
TOX4	1129.6136680613668
TSPAN2	1399.0154185022027
ZKSCAN2	1489.4095022624435
ZNF564	1223.2
PXT1	1228.322102425876
TXLNG	1226.5525291828794
FOXQ1	1457.171806167401
GTSF1	1076.353218210361
PKDCC	1223.0099502487562
PRM1	1102.3288814691152
PRM3	1123.7634782608695
SEBOX	1105.36312849162
SELENBP1	974.9586206896552
SRARP	1223.0099502487562
MORN2	1089.292817679558
TP53INP2	842.1286549707602
VCX	1182.0425531914893
RMDN3	1842.3387096774193
PBX2	757.2631578947369
FOXD1	885.2438016528926
GATAD1	1300.955835962145
PLA2G10	1334.0959302325582
OXCT1	1086.0459770114942
GALT	1494.5594059405942
HCFC2	1687.239024390244
NPM3	1059.8702290076335
NUDT5	1325.2602739726028
FTF	1278.676923076923
RBMY1C	982.2572614107884
PTPRE	1271.1581769436998
SPHK2	1252.9208443271768
UPK1A	1423.8461538461538
GPR21	1418.5205479452054
GPR52	1438.9724770642201
G6PD	1225.4017094017095
GAA	1209.9584905660377
GABPB2	1098.3125
IGHMBP2	850.1780538302278
METTL23	1108.8909574468084
THAP10	843.1894736842105
ZBTB26	1263.8863636363637
ZNF205	1042.3131313131314
GRAMD4	1464.1208053691275
GALNS	1198.935331230284
PPAT	1765.8014184397164
MBD3L1	1156.5055350553505
MBD3L2B	1231.5283687943263
MBD3L3	1231.5283687943263
MBD3L4	1231.5283687943263
MBD3L5	1231.5283687943263
PITHD1	1125.5862068965516
RHAG	1174.5478723404256
SLC11A2	1075.281954887218
TENT5C	1251.0290697674418
TRIM10	1148.3240997229916
MMD	1425.6606060606061
PKIA	1199.1212789415656
TBX19	1388.8118811881188
TBX18	913.1640625
PYHIN1	1908.1076923076923
GATD3A	1562.77868852459
GATD3B	1562.77868852459
GBE1	1465.9265536723165
GBP2	1156.030944625407
GBP5	1248.02874251497
GCGR	1047.4487471526195
GCLC	1288.9432258064517
GCLM	1200.360759493671
MBOAT4	1118.9462365591398
MYO6-008	1147.1052631578948
GK	1255.63125
GK2	1255.63125
GKAP1	1085.4431216931216
GLMP	1131.1682242990655
GLS2	1133.1073094867807
GM2A	1155.1281489594742
HEXA	1175.559633027523
TYMP	1202.1233160621762
VAX2	992.6737967914438
PPM1G	1288.381679389313
PLA2G12A	1249.1126461211477
PLA2G12B	1252.3223052294557
PLA2G2D	1249.1126461211477
PLA2G2E	1249.1126461211477
PLA2G2F	1249.1126461211477
PLA2G3	1249.1126461211477
PLA2G5	1249.1902748414377
PLA2G6	1295.3471563981043
PDC	1173.6821322803553
GNLY	1165.8327272727272
GNS	1258.4405286343613
SYAP1	1525.4766355140187
MDK	1095.569536423841
LSAMP	668.6623376623377
LY6E	1153.0229257641922
PRND	648.0205479452055
GPN1	1055.1013745704468
RPAP1	1016.9533799533799
GPR177	1177.1811594202898
GPX3	1509.0378548895899
GRHL1	1781.7954545454545
GRP17	1249.1152263374486
TBXT	1232.3337393422655
GSDME	1848.8478260869565
GSX1	992.4031413612565
GSX2	1432.559633027523
MKX	1239.769401330377
TBPL2	1302.0657439446368
ZSCAN1	1175.954356846473
METTL14	975.1478260869566
METTL3	966.8461538461538
GUCA2A	1122.5050251256282
PDZD3	1453.551724137931
GUSB	1056.8405405405406
GYPC	1155.2867647058824
YBX2	1160.013452914798
ZNF22	1083.7719298245613
ZNF331	1138.1086387434555
ZNF70	1511.7142857142858
ZNF662	1256.8484486873508
H2A/K	1006.6284246575342
MACROD1	1038.4547346514048
SPTY2D1	879.6516853932584
PRDM9	1015.6943319838057
JADE1	1389.9568965517242
KANSL1	1439.2297297297298
KANSL2	1439.2297297297298
KANSL3	1439.2297297297298
KMT5B	1025.7839607201308
KMT5C	1043.2740740740742
MSL1	1052.0329411764706
MSL2	1039.4307692307693
PADI4	1164.28078817734
PHOX2A	1080.84639746635
HAS3	1127.8553459119496
MYADM	1257.1176470588234
HBZ	1411.6181818181817
HCBF-C	1262.745042492918
LZTR1	1005.6434782608695
TRPV2	1473.31843575419
HMG20B	1055.095238095238
IFRD1	1118.4450549450548
NACC2	1177.3503480278423
OVOL1	1045.4037403740374
RCOR3	1114.9733059548255
RERE	963.4983351831298
SINHCAF	1005.2098914354644
SKOR2	1088.54185520362
ZNF395	1286.2949029126214
ZNFX1	1194.9209401709402
PGM2	1064.2660098522167
TBC1D8	1129.3384615384616
ZNF385A	1338.365617433414
PROX2	1306.7246753246752
RREB1	1132.93265993266
TRIM50	1252.0075757575758
ZNF607	1019.8458213256484
NRIP2	1139.3384030418251
NRIP3	1085.1963470319636
PHGDHL1	1168.4363143631435
UBAC2	1145.8932291666667
HELB	947.6313993174061
HELQ	981.4452554744526
HELT	1110.9418181818182
HEPACAM2	1181.0281690140846
HEPH	2409.4411764705883
KCMF1	1364.0666666666666
ZBTB5	889.7055702917772
PTF1A	1212.849315068493
HFZO1	1071.609375
HFZO2	1071.609375
HGH1	1213.0591397849462
HILPDA	1488.4814814814815
SSX4	1489.1176470588234
TSGA10	1322.9740566037735
TUFT1	1483.6939393939394
ZNF197	1311.4173913043478
ZNF518A	1367.8759894459104
HIGD2A	1272.8198614318708
NKX1-2	1478.095238095238
PLPBP	1701.5
TIGAR	1628.0
HMBS	1186.0304414003044
OLA1	998.8333333333334
HOXD11	1011.8228571428572
HMGCS1	1203.9307692307693
HMGCS2	1240.7477272727272
HMX2	1024.5775862068965
ZBED3	1195.3622448979593
KCTD1	1240.3138686131388
KIAA1522	1175.7714285714285
LBX2	1145.7226720647773
MAGEA12	1170.221748400853
NR1I3	1419.7796208530806
SLC2A2	1201.0295566502464
VWDE	1145.7226720647773
KHDRBS2	888.2682119205298
HNRNPA1L2	990.16
HOXA13	1178.2347670250897
HOXB8	1264.2468030690536
HOXC5	1199.3348214285713
OGFOD1	1004.4697986577181
RASGEF1A	1388.6697247706422
RGL3	1131.0746527777778
HSBP1	1116.826388888889
SCD	1308.1757425742574
HSD17B2	1135.8439597315437
HSD17B7	1144.2257627118645
MTHFR	993.6934306569343
IL32	1654.9830508474577
MNS1	1123.9383886255923
ITGB1BP2	1101.2494145199064
RPAP3	1020.7321178120617
PSAT1	1213.0591397849462
RNF10	1052.2878048780487
TTC4	1213.0591397849462
HSPBP1	1013.6567164179105
RNF207	1485.88995215311
TOR2A	1289.6987447698746
TRIM38	1395.655601659751
OSGEP	1260.4507042253522
OSGEPL1	1006.6284246575342
SIL1	944.912213740458
TANGO2	1006.6284246575342
SYPL2	1468.939393939394
VEPH1	1116.018134715026
METTL21A	1037.7150735294117
PACRG	1001.4758064516129
KIN	1082.2396694214876
PRAMEF17	1424.791304347826
LPCAT3	1180.9890710382513
THAP5	1114.381443298969
HYOU1	914.612676056338
IARS2	1037.3432835820895
PHF3	1181.788844621514
IDO1	1073.391447368421
IDO2	1682.7272727272727
IFI44L	1368.142857142857
USP18	1330.0111731843576
IFITM2	1242.84505363528
IFITM3	1145.6241007194244
NENF	1638.051282051282
PPP4R2	1021.011320754717
TIPRL	1533.1092896174864
IGFBP6	1051.895910780669
MYORG	1485.8923076923077
MAP3K13	1212.5768321513003
IL17RA	1768.5094339622642
IL17RC	1836.3214285714287
IL17RD	1309.5277777777778
IL1RAPL2	1525.702857142857
MTPN	1229.5075187969924
XPO5	839.4251012145749
INAVA	1476.7802197802198
JADE2	1790.8181818181818
INIP	1112.2375690607735
PLAAT3	1343.3110236220473
IPO13	955.880658436214
NLRP12	1325.3479923518164
PELI3	1170.094890510949
TLR5	1318.0690184049079
LRMP	1714.0752688172042
TRIM35	1200.7314049586778
PLD4	939.7330097087379
RNF166	1086.9251968503936
SLC11A1	1095.0069444444443
TCP10L	1293.899182561308
IRX1	1024.5775862068965
IRX4	1191.49209486166
USP43	992.8058608058608
SPON2	1159.1134020618556
MRVI1	1155.6616915422885
JAZF1	1204.345132743363
SCAF1	882.1607142857143
SCAF11	881.9090909090909
LENEP	1237.9445214979196
MGP	1219.4328358208954
MTCH1	1146.5827664399094
NAT14	1237.9445214979196
NQO2	1223.5948509485095
PITX3	1329.5295950155764
PSORS1C2	1223.3816689466485
SLC38A6	1162.0879904875148
TM4SF1	1209.7633689839572
WFDC1	1234.6356382978724
ZC3H4	1195.8129423660264
PTGES	1213.7257142857143
TRNP1	1298.51
USP3	1350.0290909090909
TFDP3	1197.467741935484
TADA3L	1192.1546391752577
ZNF692	1169.7944162436547
MSL3P1	1021.495
KATNAL1	1055.686147186147
KCNC2	1147.174462705436
KCNG2	1149.6125786163523
KCNS3	1149.6125786163523
KCNN1	1519.864229765013
KCNN2	1386.1440501043842
KCNN4	1386.4
KCTD15	1045.9409836065574
RNF25	1293.3099547511313
UTY	1275.6610169491526
NEIL2	1428.004081632653
KIAA0406	1010.4393063583815
KIF21A	1126.9318181818182
KLF9	1327.1539589442816
QDPR	1420.4558823529412
KRBA2	1331.9297385620914
KYNU	1331.9297385620914
NCAM2	1030.3732394366198
ZNF281	1404.4444444444443
RBAK	1166.5565438373571
LACRT	879.975
SSBP3	1322.9945945945947
SSBP4	1277.5
PGM1	1208.22
TALDO1	989.0915032679738
LEUTX	1394.6666666666667
RRBP1	774.2118644067797
NEIL1	1414.8777777777777
LINC00473	1499.1512915129151
PLIN5	1238.6305418719212
LIPG	1331.9297385620914
TNIP3	1597.6927710843374
LLDBP	1138.316384180791
LMBRD1	1198.8892733564014
TBC1D31	863.6415662650602
WDR67	863.6415662650602
LOC392884	1095.99375
LOC84661	1106.4049079754602
SCEL	1254.0333863275039
LRWD1	757.3333333333334
ZNF473	879.9022556390977
VSTM1	1210.814910025707
ZNF490	1244.893023255814
ZNF584	1245.8192771084337
ZNF35	1973.8
ZNF417	966.0899705014749
PJA1	792.2117647058824
NR2C2AP	1423.7285714285715
SNCG	1216.6285347043702
TNFRSF25	1251.660465116279
TRIM14	1151.0526315789473
MYCL	1180.4641833810888
MYCLP1	1198.9970588235294
ZC3H13	1189.037037037037
MBNL3	917.2522361359571
MBOAT1	1176.2928571428572
MBOAT2	1176.2928571428572
MBOAT7	1176.2928571428572
SPIN2B	840.1884057971015
USP17L1	851.0845771144278
USP17L5	851.0845771144278
ZNF136	1132.2685990338164
ZNF497	1248.2577319587629
ZNF613	1176.9622980251347
MTBP	1399.23745819398
RFWD3	1032.418819188192
SUMO1P1	1326.4478260869564
TRIM4	1389.5882352941176
ME1	1228.454954954955
ME3	1240.7477272727272
TSC22D2	1161.5820895522388
TRFP	1342.2
MID2	891.3901515151515
SDR16C5	1252.4178712220762
RFTN1	1349.5348837209303
VGLL2	1370.3563218390805
WDR4	1144.650986342944
MGC16025	1125.051282051282
MGLL	1233.8503184713377
MICALCL	906.3911980440098
SENP5	1253.202380952381
TYR	1946.455223880597
MLF2	1227.3955555555556
TRPM7	1157.5205479452054
MNDA	1350.8585607940447
MNX1	937.0793650793651
RASSF6	1146.536
MPST	1035.3384030418251
MRFAP1	1305.5242718446602
ZNF597	1247.2291917973462
MRNIP	1066.275641025641
SPO11	1061.6117647058823
MRE11A	1009.1185567010309
MROH2B	1138.7085152838429
TCP11	1039.1178294573645
SCAI	1318.5828877005347
SC5D	1307.2675159235669
MSRA	1420.595744680851
MSRB1	1109.3969465648854
MSRB2	1539.871794871795
MSRB3	1539.871794871795
MT-ND4L	1141.4460043196543
MTRNR2L1	1479.6304347826087
PAFAH2	1272.8198614318708
PAICS	1149.246
PARP10	1246.1930184804928
SBK2	1272.8198614318708
SLC1A5	1243.8031319910515
SLC22A12	1237.0947136563877
RPE65	1474.6891891891892
MYT1L	1568.030303030303
MZB1	1261.718023255814
PRAMEF11	1352.6144578313254
ZNF462	983.176
NBLA02942	1095.99375
NDRG3	1107.068306010929
NDUFC2-KCTD14	1141.4460043196543
NEMP1	1152.2631578947369
NEMP2	1152.2631578947369
RCAN1	1559.908108108108
TXNRD2	1296.2472527472528
TXNRD3	1408.6605504587155
PON1	927.85
PAEP	1127.4646226415093
SETD6	1220.1792573623559
SULF2	1249.3552631578948
RWDD3	1221.9626623376623
ZNF138	1323.1785714285713
ZNF253	1158.4320113314448
ZNF273	1137.6834862385322
ZNF519	1223.3340659340658
ZNF555	1204.7050754458162
ZNF77	1117.9919825072886
ZNF92	1149.6201550387598
SS18L2	1502.9141104294479
ZNF101	1133.7203557312253
ZNF43	1226.488241881299
ZNF430	1115.7770154373927
ZNF556	1120.5301027900148
ZNF695	1267.9026548672566
ZNF714	1230.1664791901012
USF3	1188.7792792792793
SMPD2	1679.5347593582887
STAG3L1	906.7456521739131
STAG3L2	906.7456521739131
STAG3L3	906.7456521739131
STAG3L4	906.7456521739131
NIPSNAP2	1414.0934579439252
PYDC2	1459.2345679012346
SCD5	1267.9418181818182
POFUT1	1191.9208633093526
SCX	1409.9354838709678
NPR2	1088.195530726257
NPR3	1227.8809523809523
SLCO1B7	1752.8260869565217
RASSF4	1297.6707616707617
RNF130	1019.131914893617
ZNF624	1204.3568702290077
SAFB2	1181.4055374592833
NSD1	1157.1185897435898
ZNF2	1171.6204620462047
ZNF57	1247.431845597105
NSMCE4A	886.4747899159664
ZNF100	1115.326714801444
ZNF114	1157.4217844727693
ZNF479	1115.326714801444
ZNF680	1115.326714801444
ZNF730	1115.326714801444
ZNF737	1115.326714801444
ZNF98	1115.326714801444
POM121B	1084.6352941176472
POM121L12	1084.6352941176472
POM121L2	1084.6352941176472
OARD1	1414.0934579439252
SPATA20	877.9474885844749
TET1	1287.9828178694158
OLFML3	841.7581699346405
OMA1	881.3913043478261
RIPPLY3	786.6493506493506
OTP	902.3939393939394
P3H4	1400.75
PLOD3	532.471264367816
UBE2E2	1175.3848684210527
PYCR1	1453.8426966292134
ZNF365	1302.8220640569396
ZNF169	1128.4915572232646
VSX2	1373.775956284153
PAXX	1138.9389671361503
PBLD	917.5730337078652
ZNF157	1123.0303571428572
RNASEH2A	1244.0
SETMAR	1264.7292307692308
U38	1170.1633333333334
ZRANB3	1249.1152263374486
PDCD2	1286.4664179104477
SLC22A4	1162.2480211081795
SLC22A5	1157.1057142857144
ZNF235	1231.3011764705882
ZNF471	1251.8262454434994
SENP6	1200.4678571428572
PHOX2B	902.3939393939394
PIEZO1	991.0
PKD1L1	902.5652173913044
PKD2L2	991.0
PKHD1	1151.5217391304348
PKM2	1052.1538461538462
PLAAT4	1494.860294117647
PLSCR3	1242.3491620111731
PLSCR4	706.6580310880829
SEMA6D	1142.8617021276596
SEMA6B	892.90625
SEMA6C	892.90625
SEMA4A	902.5652173913044
SEMA4B	1191.6981865284974
SEMA4G	762.502487562189
ZNF506	1239.828125
PRRC2A	1216.6196319018404
SCML2	1152.232638888889
ZFP1	1218.1610268378063
SLC27A1	1251.1608527131782
SLC27A4	1251.1608527131782
TNP1	1214.0252100840337
PPIL3	1009.125
PPM1J	1035.9870466321242
TRPM8	1176.7966480446928
ZNF160	1214.1964912280703
ZNF517	1110.6453162530024
ZNF550	1138.9605263157894
ZNF611	1168.399458972047
ZNF764	1070.226872246696
ZNF785	1217.4750889679715
PRDM2	1339.8665207877461
TTF2	1169.8320158102767
TNP2	1191.4037685060566
PRMT8	980.8121693121693
ZNF436	1239.7062857142857
RNF113B	997.8015873015873
